ID,LIMIT_BAL,SEX,EDUCATION,MARRIAGE,AGE,PAY_0,PAY_2,PAY_3,PAY_4,PAY_5,PAY_6,BILL_REC,BILL_AVG,PAY_AMT1,PAY_AMT2,PAY_AMT3,PAY_AMT4,PAY_AMT5,PAY_AMT6,default
16675,100000.0,1,2,1,48,0,0,2,2,2,2,11574.0,15399.833333333334,3500.0,2000.0,1000.0,0.0,2000.0,0.0,0
16676,230000.0,1,3,1,46,-2,-2,-2,-2,-2,-2,1313.0,1274.1666666666667,1421.0,1264.0,2577.0,0.0,1105.0,0.0,0
16677,50000.0,1,1,2,37,0,0,0,0,0,0,13191.0,17718.5,2000.0,3000.0,1700.0,3000.0,2500.0,5000.0,0
16678,50000.0,1,2,1,32,0,0,0,0,0,0,42163.0,27716.833333333332,1472.0,1500.0,1282.0,618.0,640.0,644.0,0
16679,30000.0,1,2,1,41,1,2,0,0,0,0,14110.0,14842.333333333334,0.0,1244.0,1255.0,709.0,578.0,741.0,0
16680,140000.0,1,2,2,32,1,2,2,2,2,3,67923.0,71526.66666666667,3200.0,0.0,6500.0,4000.0,2000.0,3000.0,1
16681,60000.0,1,3,2,43,0,0,0,0,0,0,55800.0,40494.666666666664,1782.0,1850.0,1318.0,5822.0,794.0,2000.0,0
16682,50000.0,1,3,1,41,1,2,2,2,0,0,26915.0,27889.5,0.0,3500.0,0.0,1100.0,1100.0,2000.0,0
16683,350000.0,1,2,2,36,0,0,0,0,0,0,249663.0,228207.16666666666,8026.0,9503.0,9015.0,7511.0,8011.0,7361.0,0
16684,20000.0,1,3,1,44,2,2,2,2,2,0,11623.0,13801.166666666666,1300.0,1000.0,2700.0,0.0,850.0,850.0,1
16685,20000.0,1,2,2,30,0,0,0,0,0,0,16320.0,15535.333333333334,1238.0,1392.0,1200.0,329.0,0.0,0.0,0
16686,50000.0,1,2,2,36,0,0,2,2,-2,-2,46712.0,24507.333333333332,5000.0,0.0,2000.0,0.0,0.0,0.0,0
16687,20000.0,1,2,1,41,1,2,2,2,0,0,19951.0,17468.5,0.0,2976.0,0.0,500.0,120.0,780.0,1
16688,110000.0,1,3,1,34,0,0,0,0,0,0,23751.0,26419.5,1717.0,2000.0,2000.0,1500.0,2000.0,5000.0,0
16689,200000.0,1,1,1,44,-1,2,2,-2,-2,-2,655.0,-255.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16690,260000.0,1,2,1,46,2,2,2,2,2,2,82683.0,86602.83333333333,4000.0,4300.0,3000.0,3700.0,3400.0,3600.0,1
16691,150000.0,1,2,1,36,2,2,0,0,0,0,88655.0,94083.83333333333,0.0,4000.0,5000.0,12000.0,4000.0,6000.0,1
16692,50000.0,1,2,2,33,0,0,0,0,0,0,23142.0,24631.5,5494.0,3202.0,3502.0,3200.0,2500.0,3000.0,0
16693,150000.0,1,2,2,35,-1,-1,-1,-1,-1,0,13059.0,10605.333333333334,11526.0,18305.0,15861.0,2744.0,0.0,19682.0,0
16694,250000.0,1,1,2,35,2,2,2,2,2,2,153798.0,171547.0,15000.0,0.0,24000.0,7000.0,7000.0,6700.0,1
16695,50000.0,1,5,2,49,0,0,0,0,0,0,36869.0,22722.5,1615.0,2507.0,10814.0,344.0,359.0,401.0,0
16696,50000.0,1,2,1,47,0,0,0,0,0,0,38830.0,27109.833333333332,1600.0,8820.0,1293.0,820.0,700.0,689.0,0
16697,50000.0,1,3,3,44,2,2,2,3,2,2,41755.0,43735.333333333336,0.0,3949.0,1700.0,1200.0,2000.0,2000.0,0
16698,80000.0,1,3,2,40,1,2,2,2,2,2,81053.0,70834.66666666667,300.0,6200.0,2139.0,0.0,4000.0,0.0,0
16699,20000.0,1,3,1,49,0,0,0,0,0,0,11572.0,17496.166666666668,2820.0,4000.0,1200.0,5000.0,10000.0,0.0,0
16700,220000.0,1,2,1,47,2,4,3,2,2,2,233756.0,202026.66666666666,3000.0,0.0,6000.0,0.0,14004.0,0.0,1
16701,120000.0,1,3,1,39,-1,2,2,0,0,3,12190.0,16455.666666666668,1400.0,0.0,5000.0,5000.0,0.0,0.0,1
16702,200000.0,1,3,2,39,0,0,0,0,0,0,84184.0,91152.5,16000.0,5013.0,5024.0,10000.0,5000.0,10000.0,0
16703,30000.0,1,3,1,47,0,0,0,-1,0,0,118587.0,64932.166666666664,6624.0,3000.0,31959.0,1052.0,1062.0,1114.0,0
16704,50000.0,1,2,2,43,0,0,0,0,0,0,50756.0,35039.5,1934.0,1917.0,2500.0,500.0,500.0,1000.0,0
16705,50000.0,1,3,2,42,2,0,0,0,0,2,4864.0,7104.333333333333,1252.0,1274.0,1286.0,1057.0,0.0,306.0,0
16706,230000.0,1,2,1,45,0,0,0,0,-1,-1,42770.0,16554.5,2000.0,1347.0,3078.0,1509.0,9000.0,8000.0,0
16707,280000.0,1,2,2,33,0,0,0,0,0,0,265120.0,203797.33333333334,9104.0,9401.0,6001.0,6001.0,6201.0,6201.0,0
16708,70000.0,1,1,2,43,0,0,0,0,0,0,68228.0,57191.666666666664,2378.0,2600.0,2613.0,1500.0,1500.0,1500.0,0
16709,120000.0,1,2,1,40,-1,0,0,0,0,0,112123.0,86715.83333333333,4089.0,5179.0,2543.0,1176.0,0.0,0.0,0
16710,170000.0,1,1,2,39,0,0,0,0,0,0,138811.0,126225.83333333333,5505.0,4849.0,4614.0,4600.0,3704.0,4506.0,0
16711,30000.0,1,3,1,41,1,2,2,0,0,0,17301.0,18204.333333333332,1295.0,0.0,1306.0,673.0,698.0,1547.0,0
16712,20000.0,1,2,1,33,0,0,0,2,2,-2,18706.0,12421.0,1275.0,3081.0,0.0,0.0,0.0,0.0,1
16713,20000.0,1,3,2,35,0,0,0,0,0,0,16500.0,18022.166666666668,1281.0,1450.0,1600.0,382.0,383.0,345.0,0
16714,220000.0,1,1,2,39,3,2,0,0,0,2,184140.0,194184.66666666666,7500.0,7100.0,7203.0,15000.0,3500.0,4500.0,1
16715,50000.0,1,2,2,44,0,0,0,0,-1,-1,20995.0,11732.5,3000.0,3007.0,1000.0,1290.0,0.0,0.0,0
16716,300000.0,1,6,1,46,0,0,0,0,0,-1,289299.0,150715.0,15000.0,13274.0,1010.0,185.0,2497.0,2497.0,0
16717,430000.0,1,2,2,29,-2,-2,-2,-2,-2,-2,1442.0,913.3333333333334,3058.0,0.0,980.0,0.0,0.0,1030.0,0
16718,30000.0,1,2,1,36,-1,2,-1,-1,-1,-1,1226.0,464.3333333333333,0.0,390.0,390.0,390.0,0.0,780.0,1
16719,20000.0,1,3,3,46,0,0,0,0,0,0,14075.0,13477.833333333334,2000.0,2000.0,1500.0,500.0,0.0,0.0,0
16720,210000.0,1,1,1,40,0,0,0,0,0,0,119752.0,106564.66666666667,10030.0,6053.0,10036.0,6027.0,10028.0,10030.0,0
16721,80000.0,1,2,1,31,0,0,0,0,0,0,47464.0,42802.666666666664,3000.0,2000.0,29000.0,2004.0,2000.0,2000.0,1
16722,30000.0,1,3,2,31,0,0,0,0,0,0,28275.0,28604.333333333332,2000.0,2000.0,2000.0,2014.0,2000.0,2000.0,0
16723,220000.0,1,1,1,47,2,2,2,0,0,0,165665.0,139397.0,2008.0,6000.0,6000.0,4000.0,2852.0,9000.0,1
16724,80000.0,1,2,2,32,0,0,0,0,0,0,22753.0,24809.333333333332,3000.0,3000.0,3000.0,4500.0,830.0,2000.0,0
16725,480000.0,1,2,1,31,0,0,0,0,0,0,55346.0,58365.166666666664,4000.0,3000.0,3000.0,3000.0,3000.0,3000.0,0
16726,150000.0,1,1,2,33,0,0,0,0,0,0,94020.0,59050.166666666664,3040.0,5000.0,10116.0,5000.0,6000.0,3000.0,0
16727,60000.0,1,3,1,31,1,2,0,0,-2,-2,36243.0,17822.0,0.0,1027.0,0.0,0.0,0.0,0.0,0
16728,80000.0,1,2,2,33,2,2,0,0,0,0,24928.0,27364.0,0.0,2000.0,2000.0,3000.0,2600.0,0.0,1
16729,50000.0,1,2,1,32,0,0,0,0,0,0,46827.0,38455.166666666664,2084.0,2500.0,1135.0,497.0,514.0,335.0,0
16730,50000.0,1,3,2,34,1,2,2,2,2,2,33776.0,35334.666666666664,1900.0,0.0,3200.0,1500.0,0.0,3000.0,1
16731,180000.0,1,3,1,42,0,0,0,0,0,0,177027.0,155560.66666666666,7003.0,6500.0,7507.0,4500.0,5000.0,5000.0,0
16732,100000.0,1,2,1,39,0,0,0,0,-2,-2,10603.0,5799.666666666667,1315.0,1040.0,0.0,0.0,0.0,0.0,1
16733,240000.0,1,3,1,42,2,2,2,2,2,2,259511.0,235646.16666666666,11000.0,0.0,12300.0,14288.0,0.0,6887.0,0
16734,50000.0,1,3,1,49,0,0,0,0,0,0,49331.0,38765.833333333336,2000.0,3030.0,4000.0,2000.0,2800.0,2936.0,1
16735,20000.0,1,3,1,40,0,0,0,0,0,0,8151.0,11264.833333333334,1153.0,2000.0,2000.0,1000.0,800.0,1000.0,0
16736,50000.0,1,2,1,30,0,0,0,0,0,0,48591.0,37542.666666666664,12000.0,13000.0,5000.0,4010.0,6000.0,3000.0,0
16737,200000.0,1,2,1,31,-2,-2,-2,-2,-2,-2,6926.0,1552.5,1747.0,642.0,0.0,0.0,0.0,500.0,0
16738,180000.0,1,2,2,32,0,0,0,0,-2,-2,22832.0,9056.166666666666,1429.0,1000.0,0.0,0.0,0.0,0.0,0
16739,320000.0,1,1,2,33,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16740,200000.0,1,3,2,48,0,0,0,0,-1,-1,87035.0,52830.833333333336,2915.0,2646.0,2208.0,12503.0,14869.0,0.0,0
16741,20000.0,1,2,2,41,0,0,0,2,2,0,10142.0,13211.0,1200.0,3250.0,1340.0,0.0,1500.0,5000.0,1
16742,200000.0,1,1,2,38,-2,-2,-2,-2,-2,-2,5607.0,1199.0,0.0,316.0,499.0,672.0,100.0,0.0,0
16743,20000.0,1,3,2,40,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16744,50000.0,1,2,2,39,1,3,2,2,2,2,50180.0,33984.5,0.0,1266.0,0.0,2301.0,0.0,748.0,0
16745,50000.0,1,2,2,25,0,0,0,0,0,0,50479.0,38443.666666666664,1649.0,11890.0,1367.0,668.0,675.0,673.0,1
16746,80000.0,1,2,1,43,0,0,0,0,0,0,44620.0,37103.333333333336,1582.0,15350.0,1491.0,3459.0,1650.0,9028.0,0
16747,180000.0,1,1,2,33,0,0,0,-1,-1,-1,48252.0,22941.0,9024.0,1104.0,15000.0,14958.0,0.0,0.0,0
16748,80000.0,1,3,1,42,-2,-2,-2,-2,-2,-2,-1590.0,-13255.0,4666.0,4666.0,4666.0,4666.0,266.0,0.0,0
16749,150000.0,1,2,2,36,2,3,2,2,2,2,87021.0,89597.66666666667,2000.0,4500.0,3800.0,3400.0,3500.0,3900.0,0
16750,20000.0,1,2,2,37,-1,-1,0,0,0,0,830.0,14534.0,17597.0,1332.0,1134.0,1000.0,2000.0,0.0,0
16751,300000.0,1,1,1,42,-1,-1,-1,-2,-2,-2,1653.0,564.5,1734.0,0.0,0.0,0.0,0.0,0.0,0
16752,30000.0,1,2,2,35,1,3,3,2,0,0,25601.0,26178.666666666668,2000.0,0.0,0.0,1000.0,2000.0,1000.0,0
16753,140000.0,1,2,1,49,0,0,0,0,0,0,35815.0,37488.833333333336,1590.0,1926.0,1911.0,1500.0,1541.0,1559.0,0
16754,80000.0,1,1,1,36,1,2,3,2,-1,-1,8415.0,5413.666666666667,2181.0,0.0,0.0,1261.0,1261.0,1261.0,1
16755,20000.0,1,2,1,45,0,0,0,0,-2,-2,13243.0,6085.666666666667,1500.0,5017.0,0.0,0.0,800.0,0.0,0
16756,70000.0,1,2,1,35,0,0,0,0,0,0,69388.0,62215.333333333336,3439.0,3237.0,4938.0,1693.0,5000.0,2200.0,1
16757,320000.0,1,2,2,36,0,0,0,0,0,0,318022.0,192009.16666666666,10810.0,4746.0,4241.0,3275.0,3265.0,2865.0,0
16758,80000.0,1,2,1,46,0,-1,-1,2,-1,0,31290.0,5735.0,780.0,390.0,0.0,1560.0,0.0,390.0,0
16759,50000.0,1,2,1,33,0,0,0,0,0,0,28086.0,24406.666666666668,1500.0,2000.0,1410.0,1000.0,1000.0,1000.0,0
16760,80000.0,1,2,1,41,0,0,0,0,0,0,15824.0,10796.5,2000.0,2000.0,4000.0,1000.0,1000.0,1000.0,0
16761,110000.0,1,3,2,38,0,0,0,0,0,0,52708.0,46784.166666666664,2469.0,2119.0,1857.0,1418.0,1390.0,1408.0,0
16762,50000.0,1,2,1,45,0,0,0,0,0,0,49573.0,36584.166666666664,2245.0,1652.0,1497.0,10580.0,685.0,704.0,0
16763,50000.0,1,3,1,42,2,0,0,2,0,0,10343.0,14327.5,2000.0,3100.0,0.0,2000.0,2000.0,0.0,1
16764,20000.0,1,2,1,38,0,0,0,0,0,0,14966.0,17222.666666666668,1565.0,1299.0,1279.0,637.0,663.0,1469.0,0
16765,120000.0,1,1,1,42,2,2,0,0,2,0,63598.0,66595.33333333333,0.0,4000.0,6500.0,0.0,6639.0,4000.0,0
16766,30000.0,1,2,2,37,0,0,0,0,0,0,23422.0,25918.333333333332,1397.0,1435.0,1425.0,959.0,2201.0,1200.0,0
16767,50000.0,1,2,3,34,0,0,0,0,0,0,8603.0,6087.666666666667,1200.0,1141.0,1006.0,0.0,0.0,0.0,0
16768,100000.0,1,3,2,35,1,2,0,-1,-1,-1,23704.0,11846.5,0.0,2000.0,1261.0,1261.0,1261.0,1651.0,1
16769,50000.0,1,2,2,35,3,2,2,2,2,-1,150.0,259.1666666666667,0.0,0.0,0.0,0.0,805.0,43340.0,0
16770,30000.0,1,2,2,34,0,0,0,0,-2,-2,17803.0,9404.833333333334,1626.0,1000.0,0.0,0.0,0.0,0.0,0
16771,40000.0,1,2,1,38,3,2,0,0,2,0,38291.0,38992.5,0.0,1706.0,3050.0,0.0,1565.0,1278.0,1
16772,190000.0,1,2,1,39,2,2,2,2,0,0,166611.0,170486.0,7820.0,6100.0,0.0,6127.0,6503.0,6500.0,1
16773,10000.0,1,3,1,39,1,2,0,0,0,0,10866.0,9781.5,0.0,1201.0,1062.0,254.0,288.0,365.0,1
16774,50000.0,1,3,1,43,0,0,0,0,0,0,50444.0,40146.5,2000.0,2050.0,1641.0,1000.0,1000.0,1000.0,0
16775,20000.0,1,2,2,34,0,0,0,2,0,0,17676.0,18420.333333333332,2000.0,2500.0,1000.0,1000.0,1000.0,2000.0,0
16776,120000.0,1,3,2,37,-2,-2,-2,-2,-2,-2,2284.0,2218.5,2007.0,1371.0,4639.0,360.0,2650.0,1947.0,0
16777,50000.0,1,3,2,43,0,0,0,0,-1,0,50517.0,30375.166666666668,2015.0,1882.0,2119.0,45800.0,662.0,1000.0,0
16778,310000.0,1,1,2,31,0,0,0,0,0,0,279711.0,243547.83333333334,10143.0,24932.0,10440.0,6265.0,6275.0,5830.0,0
16779,240000.0,1,3,2,45,1,2,0,0,0,0,221341.0,204557.83333333334,7000.0,7500.0,7300.0,7000.0,7000.0,5869.0,0
16780,50000.0,1,2,1,47,1,-1,2,2,-1,-1,-658.0,18480.666666666668,47000.0,0.0,0.0,20400.0,0.0,0.0,1
16781,210000.0,1,1,2,40,-1,-1,-1,-1,-1,-1,1535.0,1390.6666666666667,2652.0,179.0,1326.0,1326.0,1326.0,4182.0,1
16782,60000.0,1,2,1,31,1,2,2,2,0,0,16253.0,17957.5,0.0,3000.0,0.0,1000.0,5000.0,1000.0,0
16783,20000.0,1,2,2,31,0,0,0,0,2,2,13192.0,15533.166666666666,1230.0,1265.0,2192.0,694.0,0.0,3134.0,1
16784,50000.0,1,2,2,43,0,0,0,0,0,0,50785.0,46939.833333333336,3000.0,4414.0,1500.0,1042.0,2000.0,0.0,1
16785,30000.0,1,2,2,39,0,0,0,0,0,0,24065.0,23908.5,2005.0,2000.0,2000.0,2000.0,1000.0,1000.0,1
16786,60000.0,1,1,2,29,1,2,2,0,0,2,43434.0,44783.166666666664,2100.0,0.0,1708.0,4000.0,2000.0,1903.0,1
16787,90000.0,1,2,2,29,0,0,0,-2,-2,-2,70559.0,20351.5,3000.0,0.0,0.0,0.0,0.0,0.0,0
16788,30000.0,1,2,1,32,0,0,0,0,0,2,12452.0,15075.5,1500.0,1500.0,2000.0,2000.0,0.0,3600.0,1
16789,30000.0,1,2,2,37,3,2,2,4,4,4,2379.0,2379.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16790,220000.0,1,3,1,39,2,2,2,2,2,2,175808.0,183934.66666666666,8000.0,8000.0,7000.0,7000.0,7000.0,0.0,1
16791,250000.0,1,5,1,39,-2,-2,-2,-2,-2,-2,14310.0,3001.1666666666665,3700.0,0.0,0.0,0.0,0.0,0.0,0
16792,450000.0,1,1,1,42,-1,0,-1,-1,-1,-1,2549.0,6519.5,20449.0,2499.0,2499.0,0.0,11071.0,780.0,0
16793,30000.0,1,2,2,34,2,0,0,4,3,2,18402.0,22141.5,2000.0,5500.0,0.0,0.0,0.0,3400.0,0
16794,220000.0,1,2,1,37,0,0,0,0,0,0,13429.0,18967.166666666668,2500.0,2500.0,2500.0,2500.0,2500.0,2500.0,0
16795,300000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,901.0,640.6666666666666,901.0,901.0,1075.0,0.0,66.0,66.0,0
16796,500000.0,1,2,2,30,0,0,0,0,0,0,135634.0,113093.66666666667,5034.0,6000.0,5355.0,3500.0,2513.0,5000.0,0
16797,20000.0,1,2,2,34,1,2,0,0,0,0,15095.0,12970.166666666666,0.0,6000.0,5000.0,3000.0,0.0,0.0,0
16798,110000.0,1,2,2,32,0,0,0,0,0,-2,42015.0,21141.333333333332,1575.0,1377.0,1007.0,0.0,0.0,66296.0,0
16799,10000.0,1,3,1,41,1,4,3,2,0,0,10711.0,10133.666666666666,0.0,0.0,0.0,302.0,0.0,0.0,0
16800,20000.0,1,2,2,47,1,2,2,2,0,0,8557.0,10271.666666666666,0.0,3000.0,0.0,1000.0,1000.0,1900.0,1
16801,230000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,1344.0,1964.5,0.0,2196.0,3485.0,1796.0,3002.0,2601.0,0
16802,20000.0,1,2,2,35,1,2,2,2,2,2,15668.0,17843.833333333332,0.0,3108.0,1700.0,0.0,3500.0,0.0,1
16803,50000.0,1,2,1,38,-1,-1,-1,-1,0,-1,1930.0,4164.166666666667,305.0,6270.0,6396.0,2200.0,3488.0,0.0,0
16804,200000.0,1,1,2,40,0,0,0,0,0,0,66052.0,71952.0,3800.0,3300.0,4000.0,2600.0,3000.0,3000.0,0
16805,80000.0,1,2,1,37,1,-2,-2,-2,-2,-2,0.0,0.0,3000.0,0.0,0.0,0.0,0.0,0.0,0
16806,50000.0,1,3,2,43,-1,-1,-1,0,-1,-1,4166.0,4174.333333333333,4166.0,4216.0,4116.0,4166.0,4166.0,4166.0,0
16807,50000.0,1,2,1,49,1,2,0,0,0,0,16747.0,19452.833333333332,0.0,2000.0,2000.0,2000.0,5000.0,0.0,1
16808,110000.0,1,1,2,29,0,0,0,0,0,0,110721.0,87640.5,3938.0,5720.0,3078.0,2000.0,2000.0,2000.0,1
16809,110000.0,1,2,1,38,0,0,0,0,0,0,42617.0,41616.0,1678.0,2023.0,1574.0,1375.0,1468.0,1649.0,0
16810,220000.0,1,2,1,36,0,0,0,0,0,0,87431.0,84585.16666666667,50005.0,20010.0,2481.0,20000.0,55827.0,34675.0,0
16811,140000.0,1,3,1,38,0,0,0,0,0,0,138329.0,118445.0,6806.0,4744.0,4546.0,3672.0,3602.0,4006.0,0
16812,50000.0,1,2,2,43,0,0,0,0,-2,-2,34326.0,11998.0,3000.0,3505.0,0.0,0.0,0.0,0.0,0
16813,100000.0,1,2,1,40,2,2,2,2,2,0,70762.0,74689.5,0.0,6600.0,6000.0,0.0,3000.0,3100.0,1
16814,20000.0,1,1,2,38,0,0,0,0,0,0,15255.0,16839.333333333332,5006.0,4015.0,2006.0,7137.0,18000.0,202.0,1
16815,50000.0,1,3,2,32,0,0,0,0,0,0,49760.0,34532.166666666664,2189.0,1600.0,1600.0,700.0,700.0,857.0,1
16816,40000.0,1,2,2,33,0,0,-2,-2,-2,-2,23330.0,3888.3333333333335,0.0,0.0,0.0,0.0,0.0,0.0,0
16817,180000.0,1,2,1,34,-1,-1,-1,-1,-1,-1,13067.0,4294.333333333333,6170.0,3444.0,1193.0,381.0,1516.0,542.0,0
16818,80000.0,1,3,2,34,0,0,0,0,0,0,45876.0,48144.5,1752.0,2154.0,1991.0,1811.0,1742.0,2000.0,0
16819,30000.0,1,2,2,34,0,0,0,0,0,0,26774.0,24653.333333333332,2000.0,1694.0,1200.0,8697.0,2000.0,1000.0,0
16820,230000.0,1,2,1,35,0,0,-1,-1,-1,0,30798.0,11788.166666666666,1000.0,2425.0,2425.0,3850.0,1000.0,15244.0,0
16821,20000.0,1,6,2,41,0,0,0,2,0,0,20101.0,16497.166666666668,1318.0,1973.0,1000.0,600.0,0.0,0.0,0
16822,350000.0,1,3,1,44,-1,-1,-1,-1,-1,-2,2161.0,2948.6666666666665,7426.0,3306.0,4301.0,15.0,684.0,2713.0,0
16823,20000.0,1,2,1,38,1,2,2,2,2,2,9599.0,10995.166666666666,0.0,2676.0,0.0,1000.0,0.0,582.0,0
16824,130000.0,1,2,2,36,0,0,0,0,0,-1,91016.0,34836.333333333336,1848.0,1394.0,1015.0,99.0,47657.0,1681.0,0
16825,50000.0,1,2,1,37,0,0,0,0,0,0,47832.0,41402.833333333336,2000.0,3000.0,2000.0,1000.0,2000.0,2000.0,1
16826,100000.0,1,2,2,44,0,0,0,-1,-1,0,20439.0,5511.0,1068.0,1007.0,1741.0,1646.0,100.0,0.0,1
16827,20000.0,1,2,1,40,0,0,0,2,0,0,12129.0,14524.5,1300.0,2100.0,1000.0,1000.0,1000.0,1000.0,1
16828,150000.0,1,1,1,43,-2,-2,-2,-2,-1,-1,1000.0,1422.6666666666667,0.0,0.0,1522.0,5014.0,1406.0,0.0,0
16829,230000.0,1,2,1,46,0,0,0,0,0,0,117255.0,110478.0,5400.0,5505.0,5505.0,4000.0,4500.0,5000.0,0
16830,470000.0,1,1,1,38,0,0,0,0,0,0,33277.0,92244.5,1869.0,5000.0,162546.0,5783.0,1689.0,1977.0,1
16831,50000.0,1,2,1,46,0,0,0,0,0,0,43719.0,35342.333333333336,1700.0,1924.0,2015.0,1000.0,663.0,10000.0,0
16832,120000.0,1,3,1,49,0,-1,-1,-1,-1,-1,119440.0,23190.666666666668,3844.0,2299.0,780.0,8190.0,4600.0,1081.0,1
16833,20000.0,1,2,1,43,2,2,2,2,0,0,17233.0,17956.833333333332,2000.0,2000.0,0.0,1000.0,500.0,1950.0,1
16834,10000.0,1,2,1,45,1,2,2,2,2,0,7953.0,8668.833333333334,1500.0,0.0,1500.0,0.0,3000.0,2000.0,0
16835,50000.0,1,1,2,29,2,2,2,0,0,-2,7881.0,3890.0,3000.0,0.0,1000.0,0.0,0.0,0.0,1
16836,360000.0,1,1,2,30,-2,-2,-2,-2,-2,-2,1246.0,3408.8333333333335,17328.0,388.0,779.0,814.0,0.0,0.0,0
16837,100000.0,1,5,1,38,0,0,0,0,0,0,101330.0,98276.0,3824.0,4311.0,3648.0,3370.0,3492.0,3614.0,0
16838,170000.0,1,1,2,36,-1,-1,-1,-1,-1,-1,8433.0,2953.1666666666665,644.0,7567.0,0.0,499.0,576.0,0.0,0
16839,30000.0,1,2,2,43,2,2,2,2,2,2,14697.0,17377.833333333332,3200.0,0.0,2300.0,0.0,1500.0,0.0,1
16840,230000.0,1,1,1,37,1,-1,-1,2,-1,0,0.0,2628.0,2062.0,3050.0,0.0,3700.0,0.0,2436.0,1
16841,150000.0,1,1,2,35,0,0,0,0,0,0,114997.0,117330.0,4884.0,5100.0,6000.0,3142.0,3300.0,3323.0,0
16842,260000.0,1,2,2,37,-1,-1,-1,-1,-1,-2,3000.0,156.0,150.0,0.0,1000.0,0.0,0.0,0.0,0
16843,80000.0,1,3,1,48,0,0,0,0,0,0,76288.0,66275.66666666667,3003.0,2403.0,3003.0,3001.0,2401.0,3109.0,0
16844,20000.0,1,2,2,43,0,0,0,0,0,0,19656.0,19915.833333333332,1300.0,2600.0,1300.0,700.0,1000.0,700.0,0
16845,240000.0,1,1,1,36,1,-2,-2,-2,-2,-2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16846,50000.0,1,2,1,40,1,2,0,0,0,0,49039.0,38416.166666666664,0.0,2058.0,1400.0,762.0,1000.0,650.0,1
16847,50000.0,1,1,2,45,0,0,0,0,0,0,42931.0,34844.666666666664,6004.0,1805.0,1255.0,1003.0,1111.0,3002.0,0
16848,100000.0,1,2,2,45,2,2,2,2,0,0,65781.0,56577.0,0.0,4817.0,6.0,1700.0,3650.0,0.0,1
16849,20000.0,1,3,2,40,0,0,0,0,0,0,16884.0,15608.833333333334,1291.0,1478.0,1200.0,400.0,0.0,0.0,0
16850,150000.0,1,1,1,41,2,2,2,2,0,0,116699.0,122090.0,0.0,14779.0,0.0,5000.0,10000.0,5000.0,1
16851,230000.0,1,2,3,37,-1,0,0,0,0,-1,11770.0,12766.166666666666,10000.0,5000.0,16492.0,0.0,1056.0,326.0,0
16852,20000.0,1,2,1,45,0,0,0,0,0,0,19473.0,15806.333333333334,1896.0,1417.0,1206.0,284.0,147.0,4937.0,0
16853,390000.0,1,2,2,33,0,0,0,0,0,0,30209.0,34545.833333333336,1804.0,2561.0,8122.0,11000.0,20015.0,1002.0,0
16854,80000.0,1,2,1,36,3,2,2,4,4,3,600.0,550.0,0.0,0.0,0.0,0.0,0.0,0.0,1
16855,270000.0,1,1,2,35,1,-2,-2,-2,-2,-2,-12.0,-12.0,0.0,0.0,0.0,0.0,0.0,0.0,0
16856,20000.0,1,2,1,37,0,0,0,0,0,0,15429.0,13999.166666666666,1270.0,1418.0,1000.0,3144.0,0.0,0.0,0
16857,150000.0,1,2,1,45,2,3,3,2,0,0,152180.0,137289.5,9500.0,2000.0,0.0,8000.0,9000.0,15000.0,0
16858,50000.0,1,1,2,36,0,0,0,0,0,0,49750.0,48954.166666666664,2100.0,2000.0,2500.0,2413.0,2000.0,1987.0,0
16859,160000.0,1,1,1,47,1,2,2,2,2,3,58706.0,61118.166666666664,0.0,3200.0,3000.0,5000.0,0.0,3000.0,1
16860,360000.0,1,1,2,33,-2,-2,-2,-2,-2,-2,714.0,773.3333333333334,7.0,0.0,0.0,4200.0,48.0,5500.0,0
16861,150000.0,1,3,1,40,0,0,0,0,0,0,121544.0,128234.5,5000.0,4533.0,5000.0,3724.0,3829.0,3900.0,0
16862,500000.0,1,1,1,46,0,0,0,0,0,0,11471.0,15570.0,2000.0,1500.0,1219.0,6000.0,1000.0,1000.0,0
16863,220000.0,1,1,1,35,-1,-1,-1,-1,0,-1,753.0,2483.0,6220.0,762.0,5806.0,0.0,1364.0,500.0,1
16864,280000.0,1,1,1,46,1,-2,-1,-1,-1,-1,0.0,6484.166666666667,0.0,26330.0,6880.0,797.0,4898.0,3680.0,1
16865,30000.0,1,1,2,38,1,2,0,0,0,0,96258.0,67356.0,0.0,4000.0,5000.0,8000.0,1460.0,40000.0,0
16866,500000.0,1,3,2,36,0,-1,-1,-1,-1,0,9001.0,9547.833333333334,1702.0,1422.0,16281.0,20062.0,500.0,25070.0,0
16867,360000.0,1,2,1,40,-2,-2,-2,-2,-2,-2,0.0,368.3333333333333,256.0,0.0,425.0,1529.0,0.0,590.0,0
16868,400000.0,1,1,1,38,1,2,2,2,-1,0,36838.0,49582.166666666664,65.0,3383.0,20.0,112679.0,3699.0,3567.0,0
